dmim_id,plate_id,annotation,adduct,smi,met_n,mz,ccs_avg,ccs_rsd,ccs_r1,ccs_r2,ccs_r3
"DMIM00896","p1O05","MEBENDAZOLE","[M+Na]+","COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3",0,318.0855,181.97,0.05,181.98,181.86,182.06
"DMIM00897","p1O05","MEBENDAZOLE","[M+H-H2O]+","COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3",0,278.0929,163.49,0.10,163.46,163.30,163.70
"DMIM00900","p1O06","FINASTERIDE","[M+H]+","C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC[C@@H]4[C@@]3(C=CC(=O)N4)C",0,373.2855,199.24,0.12,199.28,199.51,198.95
"DMIM00901","p1O06","FINASTERIDE","[M+Na]+","C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC[C@@H]4[C@@]3(C=CC(=O)N4)C",0,395.2675,223.28,0.04,223.21,223.22,223.41
"DMIM00902","p1O06","FINASTERIDE","[M+H-H2O]+","C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC[C@@H]4[C@@]3(C=CC(=O)N4)C",0,355.2749,189.43,1.26,192.75,187.18,188.36
"DMIM00903","p1O07","NALBUPHINE","[M+H]+","C1CC(C1)CN2CC[C@]34[C@@H]5[C@H](CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O)O",0,358.2018,179.56,0.02,179.59,179.60,179.51
"DMIM00904","p1O07","NALBUPHINE","[M+Na]+","C1CC(C1)CN2CC[C@]34[C@@H]5[C@H](CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O)O",0,380.1838,189.51,0.15,189.72,189.71,189.10
"DMIM00905","p1O07","NALBUPHINE","[M+K]+","C1CC(C1)CN2CC[C@]34[C@@H]5[C@H](CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O)O",0,396.1577,190.07,0.14,190.12,190.38,189.71
"DMIM00906","p1O07","NALBUPHINE","[M+H-H2O]+","C1CC(C1)CN2CC[C@]34[C@@H]5[C@H](CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O)O",0,340.1912,177.86,0.04,177.91,177.76,177.91
"DMIM00910","p1O09","PROGLUMIDE","[M+H]+","CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)C1=CC=CC=C1",0,335.1971,175.76,0.80,177.12,176.35,173.82
"DMIM00911","p1O09","PROGLUMIDE","[M+Na]+","CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)C1=CC=CC=C1",0,357.1791,183.95,0.08,184.13,183.95,183.77
"DMIM00912","p1O09","PROGLUMIDE","[M+K]+","CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)C1=CC=CC=C1",0,373.1530,186.48,0.03,186.53,186.51,186.41
"DMIM00915","p1O10","FENRETINIDE","[M+H]+","CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)NC2=CC=C(C=C2)O)/C)/C",0,392.2589,197.14,1.19,193.94,199.52,197.95
"DMIM00916","p1O11","MINAPRINE","[M+H]+","CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3",0,299.1872,172.37,0.06,172.49,172.38,172.26
"DMIM00917","p1O11","MINAPRINE","[M+Na]+","CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3",0,321.1692,171.90,1.48,168.34,173.21,174.14
"DMIM00918","p1O11","MINAPRINE","[M+K]+","CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3",0,337.1431,170.03,0.89,169.31,168.65,172.12
"DMIM00919","p1O11","MINAPRINE","[M+H-H2O]+","CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3",0,281.1766,160.38,0.40,161.25,160.17,159.72
"DMIM00921","p1O14","AZTREONAM","[M+H]+","C[C@H]1[C@@H](C(=O)N1S(=O)(=O)O)NC(=O)/C(=N\OC(C)(C)C(=O)O)/C2=CSC(=N2)N",0,436.0597,196.78,0.12,197.10,196.73,196.53
"DMIM00922","p1O14","AZTREONAM","[M+Na]+","C[C@H]1[C@@H](C(=O)N1S(=O)(=O)O)NC(=O)/C(=N\OC(C)(C)C(=O)O)/C2=CSC(=N2)N",0,458.0417,190.85,0.06,190.99,190.83,190.73
"DMIM00923","p1O14","AZTREONAM","[M+K]+","C[C@H]1[C@@H](C(=O)N1S(=O)(=O)O)NC(=O)/C(=N\OC(C)(C)C(=O)O)/C2=CSC(=N2)N",0,474.0156,192.10,0.51,191.34,191.48,193.48
"DMIM00924","p1O15","ATENOLOL","[M+H]+","CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O",0,267.1708,158.38,0.09,158.25,158.59,158.30
"DMIM00925","p1O15","ATENOLOL","[M+Na]+","CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O",0,289.1528,163.26,0.20,162.90,163.68,163.20
"DMIM00926","p1O15","ATENOLOL","[M+K]+","CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O",0,305.1267,165.83,0.96,163.59,166.88,167.02
"DMIM00927","p1O15","ATENOLOL","[M+H-H2O]+","CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O",0,249.1602,155.32,0.40,156.12,155.22,154.62
"DMIM00928","p1O16","CROTAMITON","[M+H]+","CCN(C1=CC=CC=C1C)C(=O)/C=C/C",0,204.1388,144.27,0.07,144.13,144.37,144.30
"DMIM00929","p1O16","CROTAMITON","[M+Na]+","CCN(C1=CC=CC=C1C)C(=O)/C=C/C",0,226.1208,155.95,0.07,155.80,156.04,156.00
"DMIM00930","p1O16","CROTAMITON","[M+K]+","CCN(C1=CC=CC=C1C)C(=O)/C=C/C",0,242.0947,154.85,0.45,155.65,154.95,153.96
"DMIM00931","p1O16","CROTAMITON","[M+H-H2O]+","CCN(C1=CC=CC=C1C)C(=O)/C=C/C",0,186.1282,142.57,0.33,141.93,143.00,142.79
"DMIM00936","p1O17","SOLIFENACIN","[M+H]+","C1CN2CCC1[C@H](C2)OC(=O)N3CCC4=CC=CC=C4[C@@H]3C5=CC=CC=C5",0,363.2072,189.01,0.11,189.15,189.15,188.72
"DMIM00937","p1O17","SOLIFENACIN","[M+Na]+","C1CN2CCC1[C@H](C2)OC(=O)N3CCC4=CC=CC=C4[C@@H]3C5=CC=CC=C5",0,385.1892,179.96,0.32,180.79,179.59,179.52
"DMIM00938","p1O17","SOLIFENACIN","[M+K]+","C1CN2CCC1[C@H](C2)OC(=O)N3CCC4=CC=CC=C4[C@@H]3C5=CC=CC=C5",0,401.1631,181.84,0.21,182.32,181.80,181.40
"DMIM00939","p1O17","SOLIFENACIN","[M+H-H2O]+","C1CN2CCC1[C@H](C2)OC(=O)N3CCC4=CC=CC=C4[C@@H]3C5=CC=CC=C5",0,345.1966,172.59,0.76,174.35,172.22,171.21
"DMIM00940","p1O18","CEFPROZIL","[M+H]+","C/C=C/C1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)SC1)C(=O)O",0,390.1123,192.13,0.14,191.88,192.51,192.00
"DMIM00941","p1O18","CEFPROZIL","[M+Na]+","C/C=C/C1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)SC1)C(=O)O",0,412.0943,195.07,0.23,195.48,195.28,194.44
"DMIM00943","p1O19","PIMOZIDE","[M+H]+","C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F",0,462.2357,212.20,0.08,212.30,211.97,212.34
"DMIM00946","p1O20","DIETHYLTOLUAMIDE","[M+H]+","CCN(CC)C(=O)C1=CC=CC(=C1)C",0,192.1388,142.21,0.11,141.99,142.36,142.28
"DMIM00947","p1O20","DIETHYLTOLUAMIDE","[M+Na]+","CCN(CC)C(=O)C1=CC=CC(=C1)C",0,214.1208,158.05,0.08,157.87,158.19,158.08
"DMIM00948","p1O20","DIETHYLTOLUAMIDE","[M+K]+","CCN(CC)C(=O)C1=CC=CC(=C1)C",0,230.0947,154.27,0.13,154.29,154.02,154.50
"DMIM00950","p1O21","NICARDIPINE","[M+H]+","CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC",0,480.2134,210.83,0.01,210.84,210.79,210.86
"DMIM00951","p1O21","NICARDIPINE","[M+Na]+","CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC",0,502.1954,208.67,0.13,208.29,208.87,208.86
"DMIM00952","p1O21","NICARDIPINE","[M+K]+","CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC",0,518.1693,212.90,0.06,212.72,212.94,213.04
"DMIM00953","p1O22","SULFAQUINOXALINE","[M+H]+","C1=CC=C2C(=C1)N=CC(=N2)NS(=O)(=O)C3=CC=C(C=C3)N",0,301.0759,164.29,0.07,164.41,164.34,164.13
"DMIM00954","p1O22","SULFAQUINOXALINE","[M+K]+","C1=CC=C2C(=C1)N=CC(=N2)NS(=O)(=O)C3=CC=C(C=C3)N",0,339.0318,179.58,0.06,179.42,179.65,179.67
"DMIM00955","p1O22","SULFAQUINOXALINE","[M+H-H2O]+","C1=CC=C2C(=C1)N=CC(=N2)NS(=O)(=O)C3=CC=C(C=C3)N",0,283.0653,155.78,0.13,155.71,155.57,156.04
"DMIM00957","p1P03","LEVODOPA","[M+H]+","C1=CC(=C(C=C1C[C@@H](C(=O)O)N)O)O",0,198.0766,142.23,1.45,139.33,143.49,143.88
"DMIM00958","p1P03","LEVODOPA","[M+H-H2O]+","C1=CC(=C(C=C1C[C@@H](C(=O)O)N)O)O",0,180.0660,136.11,0.18,135.76,136.27,136.31
"DMIM00959","p1P04","CETYLPYRIDINIUM","[M]+","CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1",0,304.3004,195.66,0.09,195.43,195.67,195.87
"DMIM00965","p1P05","RUTOSIDE","[M+H]+","C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O",0,611.1612,230.31,0.27,229.97,231.17,229.77
"DMIM00966","p1P05","RUTOSIDE","[M+Na]+","C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O",0,633.1432,244.21,0.16,244.74,244.10,243.79
"DMIM00967","p1P05","RUTOSIDE","[M+K]+","C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O",0,649.1171,245.04,0.17,245.57,244.54,245.00
"DMIM00968","p1P06","CHLORAMBUCIL","[M+H]+","C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl",0,304.0871,166.91,0.13,166.73,167.21,166.80
"DMIM00970","p1P07","ZOMEPIRAC","[M+H]+","CC1=C(N(C(=C1)CC(=O)O)C)C(=O)C2=CC=C(C=C2)Cl",0,292.0740,163.20,0.06,163.24,163.29,163.07
"DMIM00971","p1P07","ZOMEPIRAC","[M+Na]+","CC1=C(N(C(=C1)CC(=O)O)C)C(=O)C2=CC=C(C=C2)Cl",0,314.0560,169.45,0.06,169.33,169.56,169.46
"DMIM00972","p1P07","ZOMEPIRAC","[M+K]+","CC1=C(N(C(=C1)CC(=O)O)C)C(=O)C2=CC=C(C=C2)Cl",0,330.0299,170.44,0.26,169.92,171.00,170.38
"DMIM00975","p1P09","SPARTEINE","[M+H]+","C1CCN2C[C@@H]3C[C@H]([C@H]2C1)CN4[C@H]3CCCC4",0,235.2174,152.34,0.06,152.39,152.41,152.22
"DMIM00976","p1P09","SPARTEINE","[M+K]+","C1CCN2C[C@@H]3C[C@H]([C@H]2C1)CN4[C@H]3CCCC4",0,273.1733,158.37,0.05,158.27,158.39,158.47
"DMIM00977","p1P12","CHLORAMPHENICOL","[M+H-H2O]+","C1=CC(=CC=C1[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-]",0,305.0095,162.41,0.12,162.25,162.69,162.29
"DMIM00980","p1P14","CHLORCYCLIZINE","[M+H]+","CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl",0,301.1471,172.21,0.04,172.19,172.31,172.12
"DMIM00981","p1P14","CHLORCYCLIZINE","[M+Na]+","CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl",0,323.1291,165.23,0.09,165.34,165.33,165.00
"DMIM00982","p1P14","CHLORCYCLIZINE","[M+K]+","CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl",0,339.1030,167.61,0.12,167.64,167.34,167.84
"DMIM00983","p1P14","CHLORCYCLIZINE","[M+H-H2O]+","CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl",0,283.1365,157.10,0.11,157.27,157.18,156.86
"DMIM00985","p1P15","ENILCONAZOLE","[M+H]+","C=CCOC(CN1C=CN=C1)C2=C(C=C(C=C2)Cl)Cl",0,297.0561,163.68,0.04,163.62,163.77,163.66
"DMIM00986","p1P15","ENILCONAZOLE","[M+H-H2O]+","C=CCOC(CN1C=CN=C1)C2=C(C=C(C=C2)Cl)Cl",0,279.0455,156.09,0.16,156.28,156.25,155.74
"DMIM00987","p1P16","CHLORHEXIDINE","[M+H]+","C1=CC(=CC=C1N/C(=N/C(=NCCCCCCN=C(/N=C(/NC2=CC=C(C=C2)Cl)\N)N)N)/N)Cl",0,505.2110,221.04,0.06,221.21,221.03,220.87
"DMIM00988","p1P16","CHLORHEXIDINE","[M+Na]+","C1=CC(=CC=C1N/C(=N/C(=NCCCCCCN=C(/N=C(/NC2=CC=C(C=C2)Cl)\N)N)N)/N)Cl",0,527.1930,215.27,2.21,208.61,219.48,217.71
"DMIM00989","p1P16","CHLORHEXIDINE","[M+H-H2O]+","C1=CC(=CC=C1N/C(=N/C(=NCCCCCCN=C(/N=C(/NC2=CC=C(C=C2)Cl)\N)N)N)/N)Cl",0,487.2004,200.70,0.27,200.59,201.41,200.10
"DMIM00990","p1P17","FIROCOXIB","[M+H]+","CC1(C(=C(C(=O)O1)OCC2CC2)C3=CC=C(C=C3)S(=O)(=O)C)C",0,337.1109,168.96,0.54,167.77,169.12,169.98
"DMIM00991","p1P17","FIROCOXIB","[M+H-H2O]+","CC1(C(=C(C(=O)O1)OCC2CC2)C3=CC=C(C=C3)S(=O)(=O)C)C",0,319.1003,164.97,0.33,165.51,164.24,165.18
"DMIM00992","p1P18","CHLOROCRESOL","[M+H]+","CC1=C(C=CC(=C1)O)Cl",0,143.0263,123.36,0.73,122.08,124.03,123.97
"DMIM00997","p1P22","CHLOROTHIAZIDE","[M+H]+","C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2",0,295.9566,159.16,0.12,159.39,159.18,158.93
"DMIM00998","p1P22","CHLOROTHIAZIDE","[M+Na]+","C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2",0,317.9386,172.05,0.09,172.19,172.13,171.82
"DMIM00999","p1P22","CHLOROTHIAZIDE","[M+K]+","C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2",0,333.9125,169.85,0.03,169.91,169.86,169.79
"DMIM00008","p1A04","nefopam_N-oxide","[M+H]+","C[N+]1(CCOC(C2=CC=CC=C2C1)C3=CC=CC=C3)[O-]",2,270.1494,161.55,0.31,160.86,162.05,161.75
"DMIM00009","p1A04","NEFOPAM_met003","[M]+","C[N+]1(C2OC(C(=O)O)C(O)C(O)C2O)CCOC(c2ccccc2)c2ccccc2C1",3,430.1866,197.36,0.11,197.09,197.36,197.62
"DMIM00010","p1A04","NEFOPAM_met004","[M+H]+","c1ccc(C2OCCNCc3ccccc32)cc1",4,240.1388,152.19,0.02,152.20,152.22,152.16
"DMIM00011","p1A04","NEFOPAM_met004","[M+Na]+","c1ccc(C2OCCNCc3ccccc32)cc1",4,262.1208,156.71,0.32,156.19,156.53,157.39
"DMIM00017","p1A05","maprotiline_3-OH","[M+H]+","CNCCCC12CCC(C3=CC(O)=CC=C31)C4=CC=CC=C24",2,294.1858,165.38,0.20,164.90,165.60,165.64
"DMIM00017","p1A05","maprotiline_2-OH","[M+H]+","CNCCCC12CCC(C3=CC=C(O)C=C31)C4=CC=CC=C24",2,294.1858,165.38,0.20,164.90,165.60,165.64
"DMIM00018","p1A05","MAPROTILINE_met004","[M+H]+","NCCCC12CCC(c3ccccc31)c1ccccc12",4,264.1752,160.20,0.07,160.04,160.26,160.30
"DMIM00019","p1A05","MAPROTILINE_met004","[M+K]+","NCCCC12CCC(c3ccccc31)c1ccccc12",4,302.1311,179.04,0.12,178.93,178.84,179.34
"DMIM00020","p1A05","MAPROTILINE_met004","[M+H-H2O]+","NCCCC12CCC(c3ccccc31)c1ccccc12",4,246.1646,165.81,0.19,165.43,165.81,166.20
"DMIM00021","p1A05","desmethylmaprotiline_3-OH","[M+Na]+","NCCCC12CCC(C3=CC(O)=CC=C31)C4=CC=CC=C24",8,302.1521,179.12,0.10,179.05,178.93,179.37
"DMIM00021","p1A05","desmethylmaprotiline_2-OH","[M+Na]+","NCCCC12CCC(C3=CC=C(O)C=C31)C4=CC=CC=C24",8,302.1521,179.12,0.10,179.05,178.93,179.37
"DMIM00026","p1A06","PIRENZEPINE_met007","[M+Na]+","O=C(OC1OC(C(=O)O)C(O)C(O)C1O)C(=O)N1c2ccccc2C(O)=Nc2cccnc21",7,482.0812,206.87,0.02,206.89,206.90,206.81
"DMIM00033","p1A08","PRAMOXINE_met008","[M+H]+","C=CCCOc1ccc(OCCCN2CCOCC2)cc1",8,292.1912,174.82,0.10,174.58,174.92,174.97
"DMIM00036","p1A08","PRAMOXINE_met033","[M+H]+","Oc1ccc(OCCCN2CCOCC2)cc1",33,238.1443,153.13,0.14,152.89,153.10,153.40
"DMIM00037","p1A08","PRAMOXINE_met033","[M+Na]+","Oc1ccc(OCCCN2CCOCC2)cc1",33,260.1263,153.76,0.44,154.65,153.03,153.59
"DMIM00038","p1A08","PRAMOXINE_met037","[M+Na]+","Oc1ccc(OCC(O)CN2CCOCC2)cc1",37,276.1212,159.31,0.07,159.36,159.15,159.41
"DMIM00051","p1A13","MECLOFENAMATE_met005","[M+Na]+","O=C(O)c1ccccc1Nc1c(Cl)ccc(COC2OC(C(=O)O)C(O)C(O)C2O)c1Cl",5,510.0335,208.14,0.09,208.16,207.89,208.37
"DMIM00052","p1A13","3-hydroxymethyl_meclofenamate_glucuronide","[M+Na]+","C1=CC=C(C(=C1)C(=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)O)NC2=C(C=CC(=C2Cl)CO)Cl",6,512.0491,208.21,0.10,208.37,207.91,208.35
"DMIM00052","p1A13","3-hydroxymethyl_meclofenamate_glucuronide","[M+Na]+","C1=CC=C(C(=C1)C(=O)O)NC2=C(C=CC(=C2Cl)CO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)O)Cl",6,512.0491,208.21,0.10,208.37,207.91,208.35
"DMIM00053","p1A13","MECLOFENAMATE_met008","[M+K]+","O=C(O)CN=C(O)c1ccccc1Nc1c(Cl)ccc(CO)c1Cl",8,406.9968,171.53,0.65,173.11,170.68,170.82
"DMIM00054","p1A13","MECLOFENAMATE_met010","[M+Na]+","Cc1ccc(Cl)c(Nc2ccccc2C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)c1Cl",10,494.0386,204.42,0.14,204.43,204.06,204.76
"DMIM00055","p1A13","MECLOFENAMATE_met010","[M+K]+","Cc1ccc(Cl)c(Nc2ccccc2C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)c1Cl",10,510.0125,206.44,1.07,208.15,207.84,203.32
"DMIM00056","p1A13","MECLOFENAMATE_met012","[M+H-H2O]+","O=C(O)c1ccccc1Nc1c(Cl)ccc(CO)c1Cl",12,294.0088,154.28,0.10,154.41,154.08,154.37
"DMIM00061","p1A14","SULFADIMETHOXINE_met013","[M+K]+","COc1cc(NS(=O)(=O)c2ccc(N)c(O)c2)nc(OC)n1",13,365.0322,148.73,0.11,148.81,148.88,148.50
"DMIM00062","p1A14","SULFADIMETHOXINE_met015","[M+Na]+","COc1cc(NS(=O)(=O)c2cc(O)c(N)cc2O)nc(OC)n1",15,365.0532,148.87,0.03,148.82,148.93,148.85
"DMIM00063","p1A14","SULFADIMETHOXINE_met015","[M+H-H2O]+","COc1cc(NS(=O)(=O)c2cc(O)c(N)cc2O)nc(OC)n1",15,325.0606,161.61,0.28,162.23,161.14,161.46
"DMIM00071","p1A18","SULFAMONOMETHOXINE_met006","[M+K]+","CC(O)=Nc1ccc(S(=O)(=O)Nc2cc(O)ncn2)cc1",6,347.0216,167.49,0.10,167.33,167.42,167.71
"DMIM00077","p1A20","SULCONAZOLE_met002","[M]+","C[S+](Cc1ccc(Cl)cc1)C(O)(Cn1ccnc1)c1ccc(Cl)cc1Cl",2,427.0205,175.99,0.07,176.13,175.82,176.02
"DMIM00078","p1A20","sulconazole_sulfoxide","[M+H]+","C1=CC(=CC=C1CS(=O)C(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl",9,413.0049,183.84,0.07,184.02,183.77,183.74
"DMIM00079","p1A20","SULCONAZOLE_met010","[M]+","O=C(O)C1OC(n2cc[n+](CC(SCc3ccc(Cl)cc3)c3ccc(Cl)cc3Cl)c2)C(O)C(O)C1O",10,573.0421,219.16,0.16,218.79,219.07,219.61
"DMIM00087","p1A22","RITODRINE_met016","[M+H]+","CC(=O)C(=O)c1ccc(O)cc1",16,165.0551,128.75,0.32,129.32,128.53,128.40
"DMIM00098","p1B07","ERYTHROMYCIN_met024","[M+H]+","C=C[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O",24,732.4534,265.12,0.15,264.64,265.14,265.59
"DMIM00119","p1B17","N-desmethyl_tolnaftate","[M+H]+","CNCCOC1=CC=C(C=C1)CNC(=O)C2=CC(=C(C(=C2)OC)OC)OC",33,375.1920,185.38,0.11,185.12,185.40,185.62
"DMIM00128","p1B22","MITOTANE_met002","[M+H]+","NC(CCC(O)=NC(CSC1C(Cl)=CC=C(C(c2ccccc2Cl)C(Cl)Cl)C1O)C(O)=NCC(=O)O)C(=O)O",2,642.0402,212.69,0.02,212.70,212.64,212.72
"DMIM00132","p1C03","METAPROTERENOL_met014","[M+H-H2O]+","O=CC(=O)c1cc(O)cc(O)c1",14,149.0238,118.44,0.27,117.98,118.63,118.70
"DMIM00133","p1C03","METAPROTERENOL_met022","[M+Na]+","CC(C)NCC(O)c1ccccc1",22,202.1208,140.93,0.11,141.12,140.74,140.93
"DMIM00142","p1C06","desmethylranitidine","[M+H]+","CNCC1=CC=C(O1)CSCCNC(=C[N+](=O)[O-])NC",12,301.1334,178.76,0.07,178.92,178.60,178.75
"DMIM00143","p1C06","RANITIDINE_met022","[M+H]+","CN(C)Cc1ccc(CSCC=O)o1",22,214.0901,140.72,0.91,142.53,139.81,139.83
"DMIM00148","p1C08","SULOCTIDIL_met021","[M+H]+","CCCCCCCCNC(C)C(=O)c1ccc(SC(C)C)cc1",21,336.2361,188.88,0.17,188.54,188.81,189.30
"DMIM00150","p1C08","SULOCTIDIL_met026","[M+H-H2O]+","CC(C)Sc1ccc(C(O)C(C)N)cc1",26,208.1159,152.27,0.08,152.32,152.10,152.39
"DMIM00151","p1C08","SULOCTIDIL_met027","[M]+","CCCCCCCCNC(C)C(O)c1ccc([S+](C)C(C)C)cc1",27,352.2674,188.93,0.30,188.16,189.09,189.54
"DMIM00154","p1C08","SULOCTIDIL_met038","[M+K]+","C=CCCCCCC=O",38,165.0682,129.58,0.28,129.10,129.67,129.96
"DMIM00169","p1C12","SULFAMETER_met006","[M+K]+","CC(O)=Nc1ccc(S(=O)(=O)Nc2ncc(O)cn2)cc1",6,347.0216,167.37,0.04,167.41,167.41,167.28
"DMIM00176","p1C14","SULFAMETHOXYPYRIDAZINE_met006","[M+K]+","CC(O)=Nc1ccc(S(=O)(=O)Nc2ccc(O)nn2)cc1",6,347.0216,167.40,0.08,167.27,167.36,167.58
"DMIM00190","p1C19","metoclopramide_3-OH","[M+H]+","CCN(CC)CCNC(=O)C1=CC(=C(C(O)=C1OC)N)Cl",24,316.1428,175.18,0.21,174.65,175.37,175.51
"DMIM00190","p1C19","metoclopramide_6-OH","[M+H]+","CCN(CC)CCNC(=O)C1=C(O)C(=C(C=C1OC)N)Cl",24,316.1428,175.18,0.21,174.65,175.37,175.51
"DMIM00195","p1C21","alpha-hydroxy_metoprolol","[M+H]+","CC(C)NCC(COC1=CC=C(C=C1)C(O)COC)O",16,284.1862,173.13,0.08,172.94,173.16,173.29
"DMIM00196","p1C21","desmethylmetoprolol","[M+H]+","CC(C)NCC(COC1=CC=C(C=C1)CCO)O",62,254.1756,163.35,0.12,163.50,163.07,163.47
"DMIM00222","p1D15","PROPAFENONE_met004","[M+H]+","CCCNCC(COc1ccccc1C(=O)CCc1ccccc1)OC1OC(C(=O)O)C(O)C(O)C1O",4,518.2390,216.20,0.11,216.16,215.93,216.52
"DMIM00224","p1D15","PROPAFENONE_met022","[M+H]+","NCC(O)COc1ccccc1C(=O)CCc1ccccc1",22,300.1599,164.04,0.07,163.98,163.94,164.21
"DMIM00225","p1D15","PROPAFENONE_met038","[M+K]+","O=C(CCc1ccccc1)OC1OC(C(=O)O)C(O)C(O)C1O",38,365.0639,148.85,0.07,148.97,148.71,148.87
"DMIM00236","p1D19","LOVASTATIN_met019","[M+Na]+","C=C(CC)C(=O)O",19,123.0422,121.79,2.51,117.47,123.91,124.00
"DMIM00244","p1E07","MINOXIDIL_met003","[M+H]+","N=c1nc(N2CCCCC2)cc(N)n1OC1OC(C(=O)O)C(O)C(O)C1O",3,386.1675,186.44,0.05,186.35,186.40,186.56
"DMIM00245","p1E07","MINOXIDIL_met005","[M+Na]+","O=CCCCC=O",5,123.0422,121.81,2.34,117.79,123.79,123.87
"DMIM00266","p1E15","desethenyl_naloxone","[M+H]+","N1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O",5,288.1236,161.00,0.09,160.80,161.16,161.04
"DMIM00295","p1E22","dihydroxyketoprofen","[M+K]+","CC(C1=CC(=C(O)C=C1)C(=O)C2=CC=C(O)C=C2)C(=O)O",6,325.0478,161.50,0.06,161.64,161.45,161.40
"DMIM00296","p1E22","ketoprofen_acylglucuronide","[M+Na]+","CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)O",10,453.1162,201.42,0.12,201.67,201.49,201.11
